CodDpt,LibDpt,CodCirElec,LibCirElec,NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand
13,Bouches-du-Rhône,1301,1ère circonscription,5,CECONE,Marc,M.,EXG,Extrême gauche
13,Bouches-du-Rhône,1301,1ère circonscription,6,MOYAL,Salomé,Mme,REC,Reconquête !
13,Bouches-du-Rhône,1302,2ème circonscription,1,GRAFFEO,Jean-Marc,M.,REC,Reconquête !
13,Bouches-du-Rhône,1302,2ème circonscription,2,LHARDIT,Laurent,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1302,2ème circonscription,3,PITOLLAT,Claire,Mme,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1302,2ème circonscription,4,RIOULT,Olivier,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1302,2ème circonscription,5,CARADEC,Laure-Agnès,Mme,LR,Les Républicains
13,Bouches-du-Rhône,1302,2ème circonscription,6,RODINSON,Claudine,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1302,2ème circonscription,7,ROCHE POGGI,Hugo,M.,DVG,Divers gauche
13,Bouches-du-Rhône,1303,3ème circonscription,1,KESSACI,Amine,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1303,3ème circonscription,2,GRANDEL,Jacqueline,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1303,3ème circonscription,3,DE MONTGOLFIER,Alexia,Mme,ECO,Ecologistes
13,Bouches-du-Rhône,1303,3ème circonscription,4,COLEOU,Juliette,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1303,3ème circonscription,5,AYCARD-DIESTE,Celine,Mme,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1303,3ème circonscription,6,KOUBI-FLOTTE,Pierre-Olivier,M.,LR,Les Républicains
13,Bouches-du-Rhône,1303,3ème circonscription,7,LELOUIS,Gisèle,Mme,RN,Rassemblement National
13,Bouches-du-Rhône,1303,3ème circonscription,8,FOURNIER,Bernard,M.,REC,Reconquête !
13,Bouches-du-Rhône,1304,4ème circonscription,1,TREVISAN,Florian,M.,REC,Reconquête !
13,Bouches-du-Rhône,1304,4ème circonscription,2,FERRANDI,Lea Felice,Mme,REG,Régionaliste
13,Bouches-du-Rhône,1304,4ème circonscription,3,DEMONT,Anthony,M.,ECO,Ecologistes
13,Bouches-du-Rhône,1304,4ème circonscription,4,BEHAIRI,Leila,Mme,ECO,Ecologistes
13,Bouches-du-Rhône,1304,4ème circonscription,5,BOMPARD,Manuel,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1304,4ème circonscription,6,TORCHI,Malika,Mme,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1304,4ème circonscription,7,QUINQUIS,Aurélie,Mme,RN,Rassemblement National
13,Bouches-du-Rhône,1304,4ème circonscription,8,BONNET,Isabelle,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1304,4ème circonscription,9,VISAGE,Kylian Jacky Jean-Luc,M.,DIV,Divers
13,Bouches-du-Rhône,1304,4ème circonscription,10,IGO,Carime,M.,LR,Les Républicains
13,Bouches-du-Rhône,1304,4ème circonscription,11,PERNICE,Stéphane,M.,EXG,Extrême gauche
13,Bouches-du-Rhône,1304,4ème circonscription,12,FAYE,Eva-Françoise,Mme,DVG,Divers gauche
13,Bouches-du-Rhône,1305,5ème circonscription,1,MALINCONI,Ambroise,M.,LR,Les Républicains
13,Bouches-du-Rhône,1305,5ème circonscription,2,BOUDET,Maxime,M.,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1305,5ème circonscription,3,BLANC,Marcel,M.,REC,Reconquête !
13,Bouches-du-Rhône,1305,5ème circonscription,4,POPELARD,Allan,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1305,5ème circonscription,5,PLEZ,Barthélémy,M.,ECO,Ecologistes
13,Bouches-du-Rhône,1305,5ème circonscription,6,MALHOLE,Nathalie,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1305,5ème circonscription,7,LIQUORI,Franck,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1305,5ème circonscription,8,PAPAZIAN,Pauline,Mme,REG,Régionaliste
13,Bouches-du-Rhône,1305,5ème circonscription,9,ZIEBA,Pierre-Frédéric,M.,DIV,Divers
13,Bouches-du-Rhône,1305,5ème circonscription,10,DAVI,Hendrik,M.,DVG,Divers gauche
13,Bouches-du-Rhône,1306,6ème circonscription,1,GIOVANNINI,Sylvie,Mme,REG,Régionaliste
13,Bouches-du-Rhône,1306,6ème circonscription,2,FAYSSAT,Olivier,M.,UXD,Union de l'extrême droite
13,Bouches-du-Rhône,1306,6ème circonscription,3,ASTOLFI,Jeanne,Mme,REC,Reconquête !
13,Bouches-du-Rhône,1306,6ème circonscription,4,COURONNE,Caroline,Mme,ECO,Ecologistes
13,Bouches-du-Rhône,1306,6ème circonscription,5,SLAMA,Alain,M.,EXD,Extrême droite
13,Bouches-du-Rhône,1306,6ème circonscription,6,PERETTI,Sébastien,M.,DIV,Divers
13,Bouches-du-Rhône,1306,6ème circonscription,7,BRUN,Stéphanie,Mme,DVD,Divers droite
13,Bouches-du-Rhône,1306,6ème circonscription,8,ROYER-PERREAUT,Lionel,M.,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1306,6ème circonscription,9,MOREL,Corinne,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1306,6ème circonscription,10,JUSTE,Christine,Mme,UG,Union de la gauche
13,Bouches-du-Rhône,1306,6ème circonscription,11,ZOUAGHI,Serena,Mme,LR,Les Républicains
13,Bouches-du-Rhône,1306,6ème circonscription,12,JANNONE,Tess,Mme,DVC,Divers centre
13,Bouches-du-Rhône,1307,7ème circonscription,1,SELLOUM,Arezki,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1307,7ème circonscription,2,DELOGU,Sébastien,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1307,7ème circonscription,3,ALBACETE,Ines,Mme,REC,Reconquête !
13,Bouches-du-Rhône,1307,7ème circonscription,4,ATIA,Hayat,Mme,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1307,7ème circonscription,5,BENAMRANE,Hakim,M.,DVG,Divers gauche
13,Bouches-du-Rhône,1307,7ème circonscription,6,PÉCOUT,Danièle,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1308,8ème circonscription,1,TONUSSI,Romain,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1308,8ème circonscription,2,BAZZALI,Rémy,M.,EXG,Extrême gauche
13,Bouches-du-Rhône,1308,8ème circonscription,3,BEDDOCK,Alexandre,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1308,8ème circonscription,4,ZULESI,Jean-Marc,M.,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1308,8ème circonscription,5,VOLPINI,Stéphanie,Mme,LR,Les Républicains
13,Bouches-du-Rhône,1308,8ème circonscription,6,FANFAN,Céline,Mme,ECO,Ecologistes
13,Bouches-du-Rhône,1308,8ème circonscription,7,VIGIER,Jeanne,Mme,REC,Reconquête !
13,Bouches-du-Rhône,1309,9ème circonscription,1,MICHEL,Aurélien,M.,LR,Les Républicains
13,Bouches-du-Rhône,1309,9ème circonscription,2,OUGOURLOU-OGLOU,Bernard,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1309,9ème circonscription,3,MAZZONI,Isabelle,Mme,DIV,Divers
13,Bouches-du-Rhône,1309,9ème circonscription,4,SANTUNIONE,Robert,M.,REC,Reconquête !
13,Bouches-du-Rhône,1309,9ème circonscription,5,MÉLIN,Joëlle,Mme,RN,Rassemblement National
13,Bouches-du-Rhône,1309,9ème circonscription,6,CLOREC,Jean-Marie,M.,EXG,Extrême gauche
13,Bouches-du-Rhône,1309,9ème circonscription,7,MAS-FRAISSINET,Bertrand,M.,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1309,9ème circonscription,8,AKSIL,Boualam,M.,ECO,Ecologistes
13,Bouches-du-Rhône,1310,10ème circonscription,1,TAHIRI,Hassan,M.,DIV,Divers
13,Bouches-du-Rhône,1310,10ème circonscription,2,GONZALEZ,José,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1310,10ème circonscription,3,BOURCET-GINER,Véronique,Mme,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1310,10ème circonscription,4,PIERRACCINI,Stephan,M.,LR,Les Républicains
13,Bouches-du-Rhône,1310,10ème circonscription,5,COURTARO,Jean-Philippe,M.,REC,Reconquête !
13,Bouches-du-Rhône,1310,10ème circonscription,6,DESBLANCS,Lucie,Mme,ECO,Ecologistes
13,Bouches-du-Rhône,1310,10ème circonscription,7,KECHRA,Frédéric,M.,EXG,Extrême gauche
13,Bouches-du-Rhône,1310,10ème circonscription,8,BESSAIH,Jimmy,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1311,11ème circonscription,1,ZERGUINE,Fayçal,M.,LR,Les Républicains
13,Bouches-du-Rhône,1311,11ème circonscription,2,MARIA,Charlotte,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1311,11ème circonscription,3,BAYLE,Michel,M.,DSV,Droite souverainiste
13,Bouches-du-Rhône,1311,11ème circonscription,4,PENA,Marc,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1311,11ème circonscription,5,FABRE-AUBRESPY,Hervé,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1311,11ème circonscription,6,LAQHILA,Mohamed,M.,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1311,11ème circonscription,7,MEBTOUCHE,Jean François,M.,REC,Reconquête !
13,Bouches-du-Rhône,1312,12ème circonscription,1,ZINI,Raymonde,Mme,REC,Reconquête !
13,Bouches-du-Rhône,1312,12ème circonscription,2,CZURKA,Maryline,Mme,UG,Union de la gauche
13,Bouches-du-Rhône,1312,12ème circonscription,3,AGHEMO,Maxime,M.,LR,Les Républicains
13,Bouches-du-Rhône,1312,12ème circonscription,4,BRETON,Axel,M.,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1312,12ème circonscription,5,ROCHE,François,M.,EXG,Extrême gauche
13,Bouches-du-Rhône,1312,12ème circonscription,6,ALLISIO,Franck,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1313,13ème circonscription,1,FOUQUART,Emmanuel,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1313,13ème circonscription,2,METRAL,Cyril,M.,EXG,Extrême gauche
13,Bouches-du-Rhône,1313,13ème circonscription,3,SCHEREDRE,Olympe,Mme,REC,Reconquête !
13,Bouches-du-Rhône,1313,13ème circonscription,4,DHARRÉVILLE,Pierre,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1313,13ème circonscription,5,DELESPAUL,Hervé,M.,DSV,Droite souverainiste
13,Bouches-du-Rhône,1313,13ème circonscription,6,LOKMANE,Lila,Mme,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1314,14ème circonscription,1,VERNY,Gérault,M.,UXD,Union de l'extrême droite
13,Bouches-du-Rhône,1314,14ème circonscription,2,CIOT,Jean-David,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1314,14ème circonscription,3,PETEL,Anne-Laurence,Mme,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1314,14ème circonscription,4,MUSELET,Gaëtan,M.,LR,Les Républicains
13,Bouches-du-Rhône,1314,14ème circonscription,5,BOUCKENHOVE,Baptiste,M.,DVD,Divers droite
13,Bouches-du-Rhône,1314,14ème circonscription,6,MOYAL,Charles,M.,REC,Reconquête !
13,Bouches-du-Rhône,1314,14ème circonscription,7,DUFAY,Mireille,Mme,DSV,Droite souverainiste
13,Bouches-du-Rhône,1314,14ème circonscription,8,SASSOON,Dominique,M.,ECO,Ecologistes
13,Bouches-du-Rhône,1314,14ème circonscription,9,ROCHE,Anne,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1315,15ème circonscription,1,HERMELLIN,Stephane,M.,LR,Les Républicains
13,Bouches-du-Rhône,1315,15ème circonscription,2,BAUBRY,Romain,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1315,15ème circonscription,3,ELESIKIAN,Martine,Mme,REC,Reconquête !
13,Bouches-du-Rhône,1315,15ème circonscription,4,AÏDAROUS,Wassila,Mme,UG,Union de la gauche
13,Bouches-du-Rhône,1315,15ème circonscription,5,PTAK,Christophe,M.,DIV,Divers
13,Bouches-du-Rhône,1315,15ème circonscription,6,PONCHON,Solange,Mme,ENS,Ensemble ! (Majorité présidentielle)
13,Bouches-du-Rhône,1315,15ème circonscription,7,TESTUT,Anne,Mme,EXG,Extrême gauche
13,Bouches-du-Rhône,1316,16ème circonscription,1,SEDDIK,Florent,M.,REC,Reconquête !
13,Bouches-du-Rhône,1316,16ème circonscription,2,DUBOST,Guy,M.,EXG,Extrême gauche
13,Bouches-du-Rhône,1316,16ème circonscription,3,KOUKAS,Nicolas,M.,UG,Union de la gauche
13,Bouches-du-Rhône,1316,16ème circonscription,4,BOUZIANI,Samir,M.,ECO,Ecologistes
13,Bouches-du-Rhône,1316,16ème circonscription,5,TACHE DE LA PAGERIE,Emmanuel,M.,RN,Rassemblement National
13,Bouches-du-Rhône,1316,16ème circonscription,6,BERNARDET,Alain,M.,LR,Les Républicains
13,Bouches-du-Rhône,1316,16ème circonscription,7,BISCIONE,Marion,Mme,ENS,Ensemble ! (Majorité présidentielle)
14,Calvados,1401,1ère circonscription,1,FOURREAU,Emma,Mme,UG,Union de la gauche
14,Calvados,1401,1ère circonscription,2,CASEVITZ,Pierre,M.,EXG,Extrême gauche
14,Calvados,1401,1ère circonscription,3,DAOUDI,Ludivine,Mme,RN,Rassemblement National
14,Calvados,1401,1ère circonscription,4,BRUNEAU,Joël,M.,DVD,Divers droite
14,Calvados,1401,1ère circonscription,5,LELOUP,Matéo,M.,REC,Reconquête !
14,Calvados,1402,2ème circonscription,1,BERKOVICZ,Gregory,M.,RDG,Parti radical de gauche
14,Calvados,1402,2ème circonscription,2,GARCIA,Christophe,M.,EXG,Extrême gauche
14,Calvados,1402,2ème circonscription,3,DELAPORTE,Arthur,M.,UG,Union de la gauche
14,Calvados,1402,2ème circonscription,4,LIBAN,Josseline,Mme,RN,Rassemblement National
14,Calvados,1402,2ème circonscription,5,BAZINCOURT,Cédric,M.,DSV,Droite souverainiste
14,Calvados,1402,2ème circonscription,6,BROU,Camille,Mme,DVD,Divers droite
14,Calvados,1403,3ème circonscription,1,VALETTE,Thierry Paul,M.,DIV,Divers
14,Calvados,1403,3ème circonscription,2,TRUFFAUT,Olivier,M.,UG,Union de la gauche
14,Calvados,1403,3ème circonscription,3,PORTE,Nathalie,Mme,DVD,Divers droite
14,Calvados,1403,3ème circonscription,4,PATRIER-LEITUS,Jérémie,M.,ENS,Ensemble ! (Majorité présidentielle)
14,Calvados,1403,3ème circonscription,5,LANGEVIN,Michel,M.,EXG,Extrême gauche
14,Calvados,1403,3ème circonscription,6,MAFIODO,Steven,M.,DSV,Droite souverainiste
14,Calvados,1403,3ème circonscription,7,FAUVAGE,Edouard,M.,RN,Rassemblement National
14,Calvados,1404,4ème circonscription,1,DEUTSCH,Pascale,Mme,REC,Reconquête !
14,Calvados,1404,4ème circonscription,2,GAUGAIN,Sophie,Mme,DVD,Divers droite
14,Calvados,1404,4ème circonscription,3,BUISSON,François,M.,DSV,Droite souverainiste
14,Calvados,1404,4ème circonscription,4,POIROT-BOURDAIN,Patrick,M.,EXG,Extrême gauche
14,Calvados,1404,4ème circonscription,5,HENRY,Chantal,Mme,EXD,Extrême droite
14,Calvados,1404,4ème circonscription,6,MOURARET,Pierre,M.,UG,Union de la gauche
14,Calvados,1404,4ème circonscription,7,BLANCHET,Christophe,M.,ENS,Ensemble ! (Majorité présidentielle)
14,Calvados,1405,5ème circonscription,1,GÉREUX,Jean-Alexis,M.,DSV,Droite souverainiste
14,Calvados,1405,5ème circonscription,2,PELTRE,Isabelle,Mme,EXG,Extrême gauche
14,Calvados,1405,5ème circonscription,3,BOUYX,Bertrand,M.,ENS,Ensemble ! (Majorité présidentielle)
14,Calvados,1405,5ème circonscription,4,NOUVELOT,Cédric,M.,DVD,Divers droite
14,Calvados,1405,5ème circonscription,5,DESCLOS,Tony,M.,REC,Reconquête !
14,Calvados,1405,5ème circonscription,6,DUPONT-FEDERICI,Thomas,M.,UG,Union de la gauche
14,Calvados,1405,5ème circonscription,7,CHAPRON,Philippe,M.,RN,Rassemblement National
14,Calvados,1406,6ème circonscription,1,CALBRIX,Nicolas,M.,RN,Rassemblement National
14,Calvados,1406,6ème circonscription,2,GAUCHARD,Noé,M.,UG,Union de la gauche
14,Calvados,1406,6ème circonscription,3,CAILLEMER,Esteline,Mme,REC,Reconquête !
14,Calvados,1406,6ème circonscription,4,LAHALLE,Lynda,Mme,DVC,Divers centre
14,Calvados,1406,6ème circonscription,5,GEORGET,Pascale,Mme,EXG,Extrême gauche
14,Calvados,1406,6ème circonscription,6,BORNE,Elisabeth,Mme,ENS,Ensemble ! (Majorité présidentielle)
14,Calvados,1406,6ème circonscription,7,LAREYNIE,Bérengère,Mme,EXG,Extrême gauche
14,Calvados,1406,6ème circonscription,8,AMBOURG,Philippe,M.,DSV,Droite souverainiste
15,Cantal,1501,1ère circonscription,1,DESCOEUR,Vincent,M.,DVD,Divers droite
15,Cantal,1501,1ère circonscription,2,RUEDA,Valérie,Mme,UG,Union de la gauche
15,Cantal,1501,1ère circonscription,3,DAUVILLIER,Rémy,M.,EXG,Extrême gauche
15,Cantal,1501,1ère circonscription,4,BRUXELLE,Jean-Jacques,M.,REC,Reconquête !
15,Cantal,1501,1ère circonscription,5,SABOT,Denis,M.,HOR,Horizons
15,Cantal,1501,1ère circonscription,6,GALLAIS,Dorothée,Mme,RN,Rassemblement National
15,Cantal,1502,2ème circonscription,1,CHEIKHI,Mona,Mme,EXG,Extrême gauche
15,Cantal,1502,2ème circonscription,2,PÉBAY,Zoé,Mme,UG,Union de la gauche
15,Cantal,1502,2ème circonscription,3,LACROIX,Gilles,M.,RN,Rassemblement National
15,Cantal,1502,2ème circonscription,4,VEYSSET-RAPAPORT,Pascal,M.,REC,Reconquête !
15,Cantal,1502,2ème circonscription,5,TILMANT-TATISCHEFF,Vladimir,M.,ENS,Ensemble ! (Majorité présidentielle)
15,Cantal,1502,2ème circonscription,6,TOTY,Louis,M.,DVD,Divers droite
15,Cantal,1502,2ème circonscription,7,BONY,Jean Yves,M.,DVD,Divers droite
16,Charente,1601,1ère circonscription,1,MESNIER,Thomas,M.,HOR,Horizons
16,Charente,1601,1ère circonscription,2,NICOLAS,Olivier,M.,EXG,Extrême gauche
16,Charente,1601,1ère circonscription,3,BOIVIN,Alain,M.,LR,Les Républicains
16,Charente,1601,1ère circonscription,4,PILATO,René,M.,UG,Union de la gauche
16,Charente,1601,1ère circonscription,5,LATUS,Marion,Mme,RN,Rassemblement National
16,Charente,1601,1ère circonscription,6,BERNARD,Doraline,Mme,REC,Reconquête !
16,Charente,1602,2ème circonscription,1,MARTIN,Barthélemy,M.,UXD,Union de l'extrême droite
16,Charente,1602,2ème circonscription,2,JANOT,Alain Gérard,M.,REC,Reconquête !
16,Charente,1602,2ème circonscription,3,DE CLISSON,Aurore,Mme,EXD,Extrême droite
16,Charente,1602,2ème circonscription,4,BESSAS,Françoise,Mme,EXG,Extrême gauche
16,Charente,1602,2ème circonscription,5,JOBIT,Didier,M.,LR,Les Républicains
16,Charente,1602,2ème circonscription,6,BALLU,Carole,Mme,UG,Union de la gauche
16,Charente,1602,2ème circonscription,7,MARSAUD,Sandra,Mme,ENS,Ensemble ! (Majorité présidentielle)
16,Charente,1602,2ème circonscription,8,VINSONNEAU,Corentin,M.,ECO,Ecologistes
16,Charente,1603,3ème circonscription,1,LEBRAUD,Virginie,Mme,UG,Union de la gauche
16,Charente,1603,3ème circonscription,2,CURGALI,Patrick,M.,EXG,Extrême gauche
16,Charente,1603,3ème circonscription,3,FRANÇOIS,Gwenhaël,M.,ENS,Ensemble ! (Majorité présidentielle)
16,Charente,1603,3ème circonscription,4,COLOMBIER,Caroline,Mme,RN,Rassemblement National
16,Charente,1603,3ème circonscription,5,SOUCHAUD,Dominique,M.,UDI,Union des Démocrates et Indépendants
16,Charente,1603,3ème circonscription,6,TOUZÉ,Adrien,M.,REC,Reconquête !
17,Charente-Maritime,1701,1ère circonscription,1,COLIN,Antoine,M.,EXG,Extrême gauche
17,Charente-Maritime,1701,1ère circonscription,2,CHAUVEAU,Emma,Mme,RN,Rassemblement National
17,Charente-Maritime,1701,1ère circonscription,3,PERE,Philippe,M.,DIV,Divers
17,Charente-Maritime,1701,1ère circonscription,4,SAMRI,Yasmina,Mme,DVG,Divers gauche
17,Charente-Maritime,1701,1ère circonscription,5,FRANCOIS,Nicolas,M.,REC,Reconquête !
17,Charente-Maritime,1701,1ère circonscription,6,SOUBESTE,Jean-Marc,M.,UG,Union de la gauche
17,Charente-Maritime,1701,1ère circonscription,7,RAMEL,Françoise,Mme,REG,Régionaliste
17,Charente-Maritime,1701,1ère circonscription,8,FALORNI,Olivier,M.,DVG,Divers gauche
17,Charente-Maritime,1702,2ème circonscription,1,BLANCHÉ,Hervé,M.,LR,Les Républicains
17,Charente-Maritime,1702,2ème circonscription,2,BERTHOLOM,Karen,Mme,RN,Rassemblement National
17,Charente-Maritime,1702,2ème circonscription,3,BITEAU,Benoît,M.,UG,Union de la gauche
17,Charente-Maritime,1702,2ème circonscription,4,CASTELLO,Frédéric,M.,EXG,Extrême gauche
17,Charente-Maritime,1702,2ème circonscription,5,BABAULT,Anne-Laure,Mme,ENS,Ensemble ! (Majorité présidentielle)
17,Charente-Maritime,1703,3ème circonscription,1,DAHAN-BERTHELOT,Gérald,M.,DVG,Divers gauche
17,Charente-Maritime,1703,3ème circonscription,2,ARDOUIN,Jean-Philippe,M.,ENS,Ensemble ! (Majorité présidentielle)
17,Charente-Maritime,1703,3ème circonscription,3,MORIN,Stéphane,M.,RN,Rassemblement National
17,Charente-Maritime,1703,3ème circonscription,4,GODDE,Anne-Catherine,Mme,EXG,Extrême gauche
17,Charente-Maritime,1703,3ème circonscription,5,BARUSSEAU,Fabrice,M.,UG,Union de la gauche
17,Charente-Maritime,1704,4ème circonscription,1,GERARD,Raphaël,M.,ENS,Ensemble ! (Majorité présidentielle)
17,Charente-Maritime,1704,4ème circonscription,2,MARKOWSKY,Pascal,M.,RN,Rassemblement National
17,Charente-Maritime,1704,4ème circonscription,3,DESSELLES,Danièle,Mme,UG,Union de la gauche
17,Charente-Maritime,1704,4ème circonscription,4,TRIPELON,Olivier,M.,EXG,Extrême gauche
17,Charente-Maritime,1704,4ème circonscription,5,DROUILLARD,Céline,Mme,LR,Les Républicains
17,Charente-Maritime,1705,5ème circonscription,1,MONGELOUS,Aymeric,M.,RN,Rassemblement National
17,Charente-Maritime,1705,5ème circonscription,2,PLASSARD,Christophe,M.,HOR,Horizons
17,Charente-Maritime,1705,5ème circonscription,3,BRACHET,Anne,Mme,UG,Union de la gauche
17,Charente-Maritime,1705,5ème circonscription,4,CASSETTE,Danièle,Mme,EXG,Extrême gauche
18,Cher,1801,1ère circonscription,1,CORMIER-BOULIGEON,François,M.,ENS,Ensemble ! (Majorité présidentielle)
18,Cher,1801,1ère circonscription,2,CERVEAU,Sylvie,Mme,EXG,Extrême gauche
18,Cher,1801,1ère circonscription,3,LEFELLE,Hugo,M.,UG,Union de la gauche
18,Cher,1801,1ère circonscription,4,IANNUZZI,Ugo,M.,RN,Rassemblement National
18,Cher,1801,1ère circonscription,5,BELLON,Sandrine,Mme,REG,Régionaliste
18,Cher,1802,2ème circonscription,1,BEHAGHEL,Gabriel,M.,ENS,Ensemble ! (Majorité présidentielle)
18,Cher,1802,2ème circonscription,2,BULTEAU,Philippe,M.,DVD,Divers droite
18,Cher,1802,2ème circonscription,3,DUENAS,Bastian,M.,RN,Rassemblement National
